option,url,,doc
REGULATOR_S5M8767,https://cateee.net/lkddb/web-lkddb/REGULATOR_S5M8767.html,,"This driver supports a Samsung S5M8767A voltage output regulator via I2C bus. S5M8767A have 9 Bucks and 28 LDOs output and supports DVS mode with 8bits of output voltage control."
INPUT_GPIO_DECODER,https://cateee.net/lkddb/web-lkddb/INPUT_GPIO_DECODER.html,,"Say Y here if you want driver to read status of multiple GPIO lines and report the encoded value as an absolute integer to input subsystem.  To compile this driver as a module, choose M here: the module will be called gpio_decoder."
KGDB_KDB,https://cateee.net/lkddb/web-lkddb/KGDB_KDB.html,,"KDB frontend for kernel"
I2C_DEBUG_ALGO,https://cateee.net/lkddb/web-lkddb/I2C_DEBUG_ALGO.html,,"Say Y here if you want the I2C algorithm drivers to produce a bunch of debug messages to the system log.  Select this if you are having a problem with I2C support and want to see more of what is going on."
HPET,https://cateee.net/lkddb/web-lkddb/HPET.html,,"If you say Y here, you will have a miscdevice named /dev/hpet/.  Each open selects one of the timers supported by the HPET.  The timers are non-periodic and/or periodic."
IIO_SW_TRIGGER,https://cateee.net/lkddb/web-lkddb/IIO_SW_TRIGGER.html,,"Provides IIO core support for software triggers. A software trigger can be created via configfs or directly by a driver using the API provided."
JOLIET,https://cateee.net/lkddb/web-lkddb/JOLIET.html,,"Joliet is a Microsoft extension for the ISO 9660 CD-ROM file system which allows for long filenames in unicode format (unicode is the new 16 bit character code, successor to ASCII, which encodes the characters of almost all languages of the world. see <http://www.unicode.org/> for more information).  Say Y here if you want to be able to read Joliet CD-ROMs under Linux."
UWB_HWA,https://cateee.net/lkddb/web-lkddb/UWB_HWA.html,,"This driver enables the radio controller for HWA USB devices. HWA stands for Host Wire Adapter, and it is a UWB Radio Controller connected to your system via USB. Most of them come with a Wireless USB host controller also.  To compile this driver select Y (built in) or M (module). It is safe to select any even if you do not have the hardware."
DRM_FBDEV_EMULATION,https://cateee.net/lkddb/web-lkddb/DRM_FBDEV_EMULATION.html,,"Choose this option if you have a need for the legacy fbdev support. Note that this support also provides the linux console support on top of your modesetting driver.  If in doubt, say Y."
NLS_MAC_CYRILLIC,https://cateee.net/lkddb/web-lkddb/NLS_MAC_CYRILLIC.html,,"The Apple HFS file system family can deal with filenames in native language character sets. These character sets are stored in so-called MAC codepages. You need to include the appropriate codepage if you want to be able to read/write these filenames on Mac partitions correctly. This does apply to the filenames only, not to the file contents. You can include several codepages. say Y here if you want to include the Mac codepage that is used for Cyrillic.  If unsure, say Y."
REGULATOR_TPS65023,https://cateee.net/lkddb/web-lkddb/REGULATOR_TPS65023.html,,"This driver supports TPS65023 voltage regulator chips. TPS65023 provides three step-down converters and two general-purpose LDO voltage regulators. It supports TI's software based Class-2 SmartReflex implementation."
SATA_INIC162X,https://cateee.net/lkddb/web-lkddb/SATA_INIC162X.html,,"This option enables support for Initio 162x Serial ATA."
SCTP_COOKIE_HMAC_MD5,https://cateee.net/lkddb/web-lkddb/SCTP_COOKIE_HMAC_MD5.html,,"Enable optional MD5 hmac based SCTP cookie generation"
TOUCHSCREEN_MK712,https://cateee.net/lkddb/web-lkddb/TOUCHSCREEN_MK712.html,,"Say Y here if you have the ICS MicroClock MK712 touchscreen controller chip in your system.  If unsure, say N.  To compile this driver as a module, choose M here: the module will be called mk712."
DMARD09,https://cateee.net/lkddb/web-lkddb/DMARD09.html,,"Say yes here to get support for the Domintech DMARD09 3-axis accelerometer.  Choosing M will build the driver as a module. If so, the module will be called dmard09."
I2C_HID,https://cateee.net/lkddb/web-lkddb/I2C_HID.html,,"Say Y here if you use a keyboard, a touchpad, a touchscreen, or any other HID based devices which is connected to your computer via I2C.  If unsure, say N.  This support is also available as a module.  If so, the module will be called i2c-hid."
SENSORS_MAX16064,https://cateee.net/lkddb/web-lkddb/SENSORS_MAX16064.html,,"If you say yes here you get hardware monitoring support for Maxim MAX16064.  This driver can also be built as a module. If so, the module will be called max16064."
MFD_MAX77693,https://cateee.net/lkddb/web-lkddb/MFD_MAX77693.html,,"Say yes here to add support for Maxim Semiconductor MAX77693. This is a companion Power Management IC with Flash, Haptic, Charger, and MUIC(Micro USB Interface Controller) controls on chip. This driver provides common support for accessing the device. additional drivers must be enabled in order to use the functionality of the device."
TCM_FC,https://cateee.net/lkddb/web-lkddb/TCM_FC.html,,"Say Y here to enable the TCM FC plugin for accessing FC fabrics in TCM"
GPIO_PCA953X,https://cateee.net/lkddb/web-lkddb/GPIO_PCA953X.html,,"Say yes here to provide access to several register-oriented SMBus I/O expanders, made mostly by NXP or TI.  Compatible models include:  4 bits:       pca9536, pca9537  8 bits:       max7310, max7315, pca6107, pca9534, pca9538, pca9554,               pca9556, pca9557, pca9574, tca6408, tca9554, xra1202  16 bits:      max7312, max7313, pca9535, pca9539, pca9555, pca9575,               tca6416  24 bits:      tca6424  40 bits:      pca9505, pca9698"
USB_HSIC_USB4604,https://cateee.net/lkddb/web-lkddb/USB_HSIC_USB4604.html,,"This option enables support for SMSC USB4604 HSIC to USB 2.0 Driver."
CRYPTO_PCRYPT,https://cateee.net/lkddb/web-lkddb/CRYPTO_PCRYPT.html,,"This converts an arbitrary crypto algorithm into a parallel algorithm that executes in kernel threads."
FB_SAVAGE_ACCEL,https://cateee.net/lkddb/web-lkddb/FB_SAVAGE_ACCEL.html,,"This option will compile in console acceleration support. If the resulting framebuffer console has bothersome glitches, then choose N here."
DEBUG_VM,https://cateee.net/lkddb/web-lkddb/DEBUG_VM.html,,"Enable this to turn on extended checks in the virtual-memory system that may impact performance.  If unsure, say N."
EXTCON_ADC_JACK,https://cateee.net/lkddb/web-lkddb/EXTCON_ADC_JACK.html,,"Say Y here to enable extcon device driver based on ADC values."
SIGNALFD,https://cateee.net/lkddb/web-lkddb/SIGNALFD.html,,"Enable the signalfd() system call that allows to receive signals on a file descriptor.  If unsure, say Y."
BATTERY_BQ27XXX_I2C,https://cateee.net/lkddb/web-lkddb/BATTERY_BQ27XXX_I2C.html,,"Say Y here to enable support for batteries with BQ27xxx chips connected over an I2C bus."
SENSORS_AD7414,https://cateee.net/lkddb/web-lkddb/SENSORS_AD7414.html,,"If you say yes here you get support for the Analog Devices AD7414 temperature monitoring chip.  This driver can also be built as a module. If so, the module will be called ad7414."
SENSORS_ATK0110,https://cateee.net/lkddb/web-lkddb/SENSORS_ATK0110.html,,"If you say yes here you get support for the ACPI hardware monitoring interface found in many ASUS motherboards. This driver will provide readings of fans, voltages and temperatures through the system firmware.  This driver can also be built as a module. If so, the module will be called asus_atk0110."
DVB_TDA18271C2DD,https://cateee.net/lkddb/web-lkddb/DVB_TDA18271C2DD.html,,"NXP TDA18271 silicon tuner.  Say Y when you want to support this tuner."
TCM_FILEIO,https://cateee.net/lkddb/web-lkddb/TCM_FILEIO.html,,"Say Y here to enable the TCM/FILEIO subsystem plugin for buffered access to Linux/VFS struct file or struct block_device"
CRYPTO_SHA512_SSSE3,https://cateee.net/lkddb/web-lkddb/CRYPTO_SHA512_SSSE3.html,,"SHA-512 secure hash standard (DFIPS 180-2) implemented using Supplemental SSE3 (SSSE3) instructions, or Advanced Vector Extensions version 1 (AVX1), or Advanced Vector Extensions version 2 (AVX2) instructions, when available."
DM_CACHE_SMQ,https://cateee.net/lkddb/web-lkddb/DM_CACHE_SMQ.html,,"A cache policy that uses a multiqueue ordered by recent hits to select which blocks should be promoted and demoted. This is meant to be a general purpose policy.  It prioritises reads over writes.  This SMQ policy (vs MQ) offers the promise of less memory utilization, improved performance and increased adaptability in the face of changing workloads."
SENSORS_TPS40422,https://cateee.net/lkddb/web-lkddb/SENSORS_TPS40422.html,,"If you say yes here you get hardware monitoring support for TI TPS40422.  This driver can also be built as a module. If so, the module will be called tps40422."
LOOPBACK_TARGET,https://cateee.net/lkddb/web-lkddb/LOOPBACK_TARGET.html,,"Say Y here to enable the TCM Virtual SAS target and Linux/SCSI LLD fabric loopback module."
ZONE_DMA,https://cateee.net/lkddb/web-lkddb/ZONE_DMA.html,,"DMA memory allocation support allows devices with less than 32-bit addressing to allocate within the first 16MB of address space. Disable if no such devices will be used.  If unsure, say Y."
SENSORS_IIO_HWMON,https://cateee.net/lkddb/web-lkddb/SENSORS_IIO_HWMON.html,,"This is a platform driver that in combination with a suitable map allows IIO devices to provide basic hwmon functionality for those channels specified in the map.  This map can be provided either via platform data or the device tree bindings."
XFS_POSIX_ACL,https://cateee.net/lkddb/web-lkddb/XFS_POSIX_ACL.html,,"POSIX Access Control Lists (ACLs) support permissions for users and groups beyond the owner/group/world scheme.  To learn more about Access Control Lists, visit the POSIX ACLs for Linux website <http://acl.bestbits.at/>.  If you don't know what Access Control Lists are, say N."
SENSORS_W83627EHF,https://cateee.net/lkddb/web-lkddb/SENSORS_W83627EHF.html,,"If you say yes here you get support for the hardware monitoring functionality of the Winbond W83627EHF Super-I/O chip.  This driver also supports the W83627EHG, which is the lead-free version of the W83627EHF, and the W83627DHG, which is a similar chip suited for specific Intel processors that use PECI such as the Core 2 Duo. And also the W83627UHG, which is a stripped down version of the W83627DHG (as far as hardware monitoring goes.)  This driver also supports Nuvoton W83667HG, W83667HG-B, NCT6775F (also known as W83667HG-I), and NCT6776F.  This driver can also be built as a module.  If so, the module will be called w83627ehf."
INET_XFRM_MODE_TRANSPORT,https://cateee.net/lkddb/web-lkddb/INET_XFRM_MODE_TRANSPORT.html,,"Support for IPsec transport mode.  If unsure, say Y."
